Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Lithuania,LTU,..,..,1.8,1.5,1.9,1.4,1.4,1,0.4,0.4,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Luxembourg,LUX,..,..,1.5,1.7,1.6,1.5,0.9,0.9,..,2.9,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Malawi,MWI,..,..,..,..,72.8,..,..,78.3,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Malaysia,MYS,..,..,..,0.2,..,..,0.1,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Maldives,MDV,..,..,..,..,0,..,..,0,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Mali,MLI,..,..,..,..,..,..,43.8,..,..,51.3,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Malta,MLT,..,..,0.6,0.6,0.5,0.4,0.3,0.4,0.5,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Marshall Islands,MHL,..,..,..,..,..,..,..,1,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Mauritania,MRT,..,..,45.7,..,..,..,..,42.4,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Mauritius,MUS,..,..,..,..,..,0.4,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Mexico,MEX,..,..,4.6,..,2.9,..,2.5,..,2.6,..,1.7,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Moldova,MDA,..,..,..,..,..,0.3,0.2,0.8,..,0.2,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Mongolia,MNG,..,..,1.5,..,1.4,..,1.4,..,..,..,1.1,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Montenegro,MNE,..,..,1.2,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Mozambique,MOZ,..,..,73.7,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Myanmar,MMR,..,..,..,19.6,..,7.3,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Namibia,NAM,..,..,..,27.5,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Netherlands,NLD,..,..,0.7,1.6,1.6,1.6,1.6,1.8,2,2,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Nicaragua,NIC,..,..,15.6,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Niger,NER,..,..,..,..,..,..,79.9,..,..,78,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Nigeria,NGA,..,..,..,..,..,..,39.7,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,North Macedonia,MKD,..,..,5.3,6,4.6,4.8,3.7,3.2,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Norway,NOR,..,..,1.3,1.7,2.3,2.5,2.6,2,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Pakistan,PAK,..,..,..,18.5,..,..,16.7,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Panama,PAN,..,..,..,..,..,..,..,..,..,2.4,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Paraguay,PRY,..,..,3.9,2.9,2.8,1.8,2.6,1.8,1.4,1.3,1.8,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Peru,PER,..,..,7.2,6.8,6.6,6.3,5.1,4.6,7,4.1,4,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Philippines,PHL,..,..,..,8.6,..,..,4.4,..,..,4.1,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Poland,POL,..,..,0.1,0,0,..,..,0,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Portugal,PRT,..,..,3.8,3.2,3,2.9,2.6,1.7,1.8,1.6,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Romania,ROU,..,..,..,..,0.2,..,0.1,0,0.1,0,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Russian Federation,RUS,..,..,..,3.5,..,..,..,4.7,5,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Rwanda,RWA,..,..,..,..,57.4,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Sao Tome and Principe,STP,..,..,..,..,..,39.7,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Senegal,SEN,..,..,..,..,..,..,32.3,..,..,23.6,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Serbia,SRB,..,..,..,0.3,..,..,0.1,0.2,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Seychelles,SYC,..,..,..,..,..,..,0.9,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Sierra Leone,SLE,..,..,..,..,..,..,54,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Slovak Republic,SVK,..,..,0.7,0.9,1.5,0.3,0.2,0.1,0.2,0.1,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Slovenia,SVN,..,..,0,0,0,0,0,0,0,0,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,South Africa,ZAF,..,..,21.7,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,South Sudan,SSD,..,..,..,..,84.9,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Spain,ESP,..,..,5.6,5,4.8,4.2,3.9,3.6,4.2,3.5,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Sri Lanka,LKA,..,..,..,..,1.7,..,..,1.1,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,St. Lucia,LCA,..,..,..,0.4,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Sudan,SDN,..,..,52.5,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,2.1,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Sweden,SWE,..,..,1.3,1.4,1.5,1.3,1.9,2.5,2.4,1.9,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Switzerland,CHE,..,..,0.2,0.2,0.2,0.1,0.2,0.3,0.2,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Tajikistan,TJK,..,..,..,7,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Tanzania,TZA,..,..,..,..,..,..,54.6,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Thailand,THA,..,..,..,0.3,0.2,0.1,0.2,0.2,0.2,0.1,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Timor-Leste,TLS,..,..,36.6,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Togo,TGO,..,..,..,66.8,..,..,46.5,..,..,48.7,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Tonga,TON,..,..,..,1.8,..,..,..,..,..,0,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Tunisia,TUN,..,..,..,1.5,..,..,..,..,..,0.4,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Turkiye,TUR,..,..,..,..,..,0.4,0.4,0.5,0.5,0.5,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Uganda,UGA,..,..,..,..,58,..,..,52.2,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Ukraine,UKR,..,..,..,..,..,..,..,1.4,1.7,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,United States,USA,..,..,1.5,1.4,1.3,1.4,1.2,1.1,0.5,0.6,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Uruguay,URY,..,..,0.2,0.2,0.1,0.1,0.1,0.1,..,0.1,0.2,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,2.3,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Vanuatu,VUT,..,..,..,..,..,..,..,19.9,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Viet Nam,VNM,..,..,3.3,..,2.5,..,2,..,1.2,..,1.3,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,West Bank and Gaza,PSE,..,..,..,..,0.6,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,"Yemen, Rep.",YEM,..,..,35.4,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Zambia,ZMB,..,..,..,66.4,..,..,..,..,..,..,65.8,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Zimbabwe,ZWE,..,..,..,..,..,39.9,..,42.4,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Fragile and conflict affected situations,FCS,..,..,54.3,51.5,46,46,45.3,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,High income,HIC,..,..,1.6,1.6,1.6,1.8,1.7,1.6,1.6,1.6,1.6,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,IDA total,IDA,..,..,44.1,43.3,39.8,39,38,31.5,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Low & middle income,LMY,..,..,22.5,23.9,21.5,21.1,19.7,15.8,15,15,9.6,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Low income,LIC,..,..,68.8,68,64.2,63.5,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Lower middle income,LMC,..,..,21.7,24,23.5,22.9,22.6,19.5,18.9,19.4,9,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..
